Strata,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI
Air Pollutant:,AQHI,,IQR=1,,,CO,,IQR=0.1,,,O3,,IQR=12.8,,,PM2.5,,IQR=6.5,,
Age 11-60 Male,-0.000915716,0.029501215,0.999084703,0.9429537,1.058557,0.07476108,0.21018088,1.007504124,0.966842816,1.049875,-0.00494584,0.003976082,0.938655495,0.849541321,1.037117,0.001149992,0.003700982,1.007502955,0.961101206,1.056145
Age 60+All,-0.07767613,0.03164063,0.925264043,0.869626244,0.984461,-0.47565606,0.23604467,0.953547913,0.910437195,0.998700,0.008761849,0.004514201,1.118682515,0.998899998,1.252829,-0.009849527,0.003917601,0.937984434,0.892318487,0.985987
Age 60+ Female,-0.10206097,0.04318569,0.902974496,0.829688523,0.982734,-0.53843522,0.31304215,0.94758037,0.891188082,1.007541,0.00673953,0.006178076,1.090096238,0.933579098,1.272854,-0.010473835,0.005300011,0.934185803,0.873190034,0.999442
Age 60+ Male,-0.04933517,0.04601314,0.951862041,0.869774823,1.041696,-0.3977411,0.3553981,0.961006496,0.89634299,1.030335,0.011279714,0.006568402,1.15532344,0.979799098,1.362292,-0.009131452,0.005773577,0.942372697,0.875544055,1.014302
All: LAG 6,-0.007839699,0.015224419,0.992190951,0.963021482,1.022244,-0.2329424,0.1093519,0.976974976,0.956258302,0.998140,-0.000905707,0.002084584,0.988473891,0.93810716,1.041545,-0.000332223,0.001865327,0.997842879,0.974409422,1.021840
Female,-0.00172753,0.0198043,0.998273961,0.960266952,1.037785,-0.35147898,0.14254556,0.965462616,0.938861951,0.992817,0.002776354,0.002731163,1.036176329,0.967555892,1.109663,6.29914E-05,0.002423642,1.000409528,0.969991709,1.031781
Male,-0.01406607,0.02162727,0.986032395,0.945108523,1.028728,-0.1047835,0.1554189,0.989576357,0.959886285,1.020185,-0.00475357,0.00293449,0.940968424,0.874182442,1.012857,-0.000727218,0.002653743,0.995284235,0.96219745,1.029509
Warm All,-0.005306473,0.014369084,0.994707581,0.967084042,1.023120,0.1167116,0.1415013,1.011739534,0.984065229,1.040192,-0.002665582,0.001987296,0.966456055,0.91945265,1.015862,0.00013888,0.001959978,1.000903126,0.976219913,1.026210
Warm Female,0.02572908,0.01862361,1.02606293,0.989284627,1.064209,0.02483186,0.18496429,1.002486272,0.966794021,1.039496,0.002673572,0.002582345,1.034814022,0.969898211,1.104075,0.00571361,0.002524427,1.037836715,1.004989672,1.071757
Warm Male,-0.03740171,0.02004053,0.963289095,0.926185122,1.001879,0.1994256,0.1972965,1.020142741,0.981446717,1.060364,-0.00815138,0.002770087,0.900921037,0.840436729,0.965758,-0.005613005,0.002748159,0.964173007,0.930999929,0.998528
Cold All,-0.01816539,0.01677326,0.981998606,0.950239729,1.014819,-0.4143803,0.0906651,0.959408788,0.942510339,0.976610,0.001987731,0.002282153,1.025769391,0.968688971,1.086213,-0.001569155,0.001831663,0.989852331,0.967021167,1.013223
Cold Female,-0.04472848,0.02182678,0.95625709,0.916210654,0.998054,-0.5618646,0.1192348,0.945362847,0.923525857,0.967716,0.003748154,0.003012284,1.049145865,0.972781476,1.131505,-0.006637069,0.002407846,0.957776383,0.928841743,0.987612
Cold Male,0.012725,0.0242524,1.012806307,0.965789185,1.062112,-0.24857529,0.13135416,0.975448875,0.950656059,1.000888,9.44831E-05,0.00325127,1.001210116,0.922785489,1.086300,0.004011025,0.002610155,1.026414501,0.992844015,1.061120
Age 0-10 All,0.01326983,0.02740175,1.013358265,0.96036909,1.069271,-0.283959,0.1884381,0.972003474,0.9367585,1.008575,0.00201581,0.003712716,1.026138131,0.934875185,1.126310,0.002749561,0.00335565,1.018032809,0.975428093,1.062498
Age 0-10 Female,0.03478808,0.03755197,1.035400264,0.961929822,1.114482,-0.2379942,0.2552292,0.976481553,0.928834836,1.026572,0.005270078,0.005113281,1.069784256,0.940987903,1.216209,0.004284058,0.00456437,1.028237711,0.970150857,1.089802
Age 0-10 Male,-0.003287059,0.034860974,0.996718337,0.930889621,1.067202,-0.3213658,0.2422064,0.968374312,0.923477324,1.015454,-0.000596692,0.004710013,0.99239143,0.881789021,1.116867,0.00152788,0.004297142,1.009980698,0.956174961,1.066814
Age 11-60 All,0.007117049,0.020398436,1.007142435,0.967670265,1.048225,-0.09436981,0.14763421,0.990607408,0.962353641,1.019691,-0.00324181,0.002781262,0.959353971,0.894695834,1.028685,0.001446125,0.002497965,1.009444129,0.977825293,1.042085
Age 11-60 Female,0.01252649,0.02658746,1.012605275,0.961188315,1.066773,-0.3043956,0.1945002,0.970019058,0.933735941,1.007712,0.000381967,0.003658016,1.004901143,0.916784225,1.101487,0.001233428,0.003268184,1.008049506,0.966939469,1.050907
Age 11-60 Male,-0.000238014,0.029779219,0.999762014,0.943078945,1.059852,0.1516554,0.2127335,1.01528112,0.973818609,1.058509,-0.007720173,0.00401504,0.905907374,0.819101282,1.001913,0.001614474,0.003631784,1.010549337,0.964857509,1.058405
Age 60+All,-0.06842213,0.03198495,0.933866177,0.877118977,0.994285,-0.48610358,0.24520708,0.952552212,0.90785469,0.999450,0.000336859,0.004483128,1.004321101,0.897483165,1.123877,-0.008213257,0.00392032,0.948013847,0.901828376,0.996565
Age 60+ Female,-0.07810857,0.04376545,0.924864009,0.848836363,1.007701,-0.64455,0.33221092,0.937578304,0.878474551,1.000659,0.005678647,0.006190238,1.075393544,0.920706463,1.256069,-0.007593189,0.005328499,0.951842472,0.889371002,1.018702
Age 60+ Male,-0.05772595,0.04680229,0.94390859,0.861174229,1.034591,-0.3124912,0.3633543,0.969234087,0.90260833,1.040778,-0.005403679,0.006472016,0.933170742,0.79331332,1.097684,-0.008935324,0.005789348,0.94357483,0.876484815,1.015800
All: LAG 7,-0.000473117,0.014977103,0.999526995,0.970612234,1.029303,-0.18999121,0.11184489,0.981180225,0.959905229,1.002927,0.005210154,0.001989727,1.068964017,1.016913135,1.123679,0.00047712,0.001821821,1.003106095,0.980092116,1.026660
Female,-0.01032742,0.01961326,0.989725725,0.952400719,1.028514,-0.34240512,0.14607097,0.966339061,0.939065148,0.994405,0.005648532,0.00260354,1.074979089,1.00700804,1.147538,-0.001975027,0.002396422,0.987244376,0.957558856,1.017850
Male,0.01027184,0.02129734,1.010324776,0.96901911,1.053391,-0.02601287,0.159811,0.997402093,0.966644732,1.029138,0.004684531,0.002850006,1.061796194,0.988527365,1.140496,0.003069031,0.002576635,1.020149007,0.987204933,1.054192
Warm All,0.01765899,0.01395737,1.017815832,0.990349413,1.046044,0.01533421,0.14380766,1.001534597,0.973699173,1.030166,0.00425298,0.001901758,1.055947158,1.006749515,1.107549,0.003387142,0.001894145,1.022260573,0.997887251,1.047229
Warm Female,0.02657296,0.01826662,1.026929169,0.990812847,1.064362,3.13244E-05,0.18994767,1.000003132,0.963457781,1.037935,0.005716196,0.002480771,1.075910531,1.010989674,1.145000,0.003716102,0.002490572,1.02444875,0.992453395,1.057476
Warm Male,0.0089697,0.01958637,1.009010048,0.971008958,1.048498,0.03187304,0.19966184,1.003192389,0.964691984,1.043229,0.00267482,0.002688305,1.034830553,0.967338784,1.107031,0.003103627,0.002647137,1.020378437,0.986540451,1.055377
Cold All,-0.03632724,0.01684814,0.964324676,0.933000451,0.996701,-0.284268419,0.092734799,0.971973399,0.954466377,0.989802,0.006806494,0.002185373,1.091031003,1.032823677,1.152519,-0.002899672,0.001791482,0.981328642,0.959184966,1.003984
Cold Female,-0.074675499,0.02205669,0.928044589,0.88877905,0.969045,-0.501527,0.1213409,0.951084183,0.92873158,0.973975,0.006476084,0.00288364,1.086426506,1.010604953,1.167937,-0.00832474,0.002351587,0.947327127,0.919366874,0.976138
Cold Male,0.006402024,0.024554973,1.006422561,0.959132812,1.056044,-0.04443666,0.13592975,0.995566192,0.969392302,1.022447,0.007138483,0.003186594,1.095677159,1.011492853,1.186868,0.003110814,0.002597446,1.020426106,0.987211308,1.054758
Age 0-10 All,-0.01776573,0.02714048,0.98239115,0.931498154,1.036065,-0.1913899,0.1956973,0.981042998,0.944125987,1.019404,0.012973033,0.003541463,1.180637828,1.080265246,1.290337,-0.000599205,0.003304919,0.996112745,0.955042443,1.038949
Age 0-10 Female,-0.00537076,0.03676134,0.994643637,0.925498298,1.068955,-0.07343574,0.26373175,0.992683324,0.942673778,1.045346,0.007717023,0.004927768,1.103821107,0.975456269,1.249078,-0.000469558,0.004453413,0.996952524,0.941963635,1.055151
Age 0-10 Male,-0.02701915,0.03484019,0.973342602,0.909094779,1.042131,-0.2776766,0.2522592,0.972614318,0.925695008,1.021912,0.016871554,0.004488844,1.241047638,1.10886811,1.388983,-0.000603828,0.004262399,0.996082813,0.943434967,1.051669
Age 11-60 All,0.02066261,0.0200386,1.02087756,0.981559107,1.061771,-0.1547054,0.151581,0.984648514,0.95582502,1.014341,0.002662606,0.002668991,1.034668781,0.967656326,1.106322,0.003371801,0.002442188,1.022158642,0.990845392,1.054461
Age 11-60 Female,-0.00776681,0.02660199,0.992263274,0.941852395,1.045372,-0.538093671,0.201819723,0.947612735,0.910860035,0.985848,0.006093336,0.003480049,1.08111693,0.990730461,1.179750,-0.001012405,0.003289683,0.993440972,0.952665729,1.035961
Age 11-60 Male,0.05382525,0.02893008,1.055300172,0.99712643,1.116868,0.2846211,0.2175995,1.028871026,0.985912775,1.073701,-0.001716052,0.003932522,0.978274019,0.886366659,1.079711,0.008324479,0.003468429,1.055599776,1.009970708,1.103290
Age 60+All,-0.02407577,0.03157131,0.976211739,0.917635031,1.038528,-0.3044188,0.245422,0.970016808,0.924460835,1.017818,-0.000772461,0.00435501,0.990161215,0.887678195,1.104476,-0.004494309,0.003814077,0.971209567,0.925145414,1.019567
Age 60+ Female,-0.0232694,0.04317983,0.976999245,0.897715688,1.063285,-0.2671174,0.3276542,0.973641863,0.913079832,1.038221,0.001508495,0.005925725,1.019496355,0.878661236,1.182905,-0.006067717,0.005186956,0.961327478,0.899854694,1.027000
Age 60+ Male,-0.02354164,0.04597899,0.976733303,0.892560964,1.068843,-0.3458557,0.3679507,0.966005675,0.898791759,1.038246,-0.003512422,0.006379944,0.956036677,0.814631808,1.121987,-0.002638439,0.005584163,0.982996368,0.915493431,1.055477
All: LAG 8,0.01816794,0.01513781,1.018333981,0.988563729,1.049001,-0.07312643,0.11124917,0.992714029,0.971302349,1.014598,0.003664222,0.002023041,1.048019342,0.996155398,1.102584,0.001944425,0.001811863,1.012718969,0.989609981,1.036368
Female,-0.007413983,0.020014636,0.992613433,0.954428383,1.032326,-0.28366027,0.14583238,0.972032512,0.944642081,1.000217,0.005974137,0.002643123,1.079468676,1.010210054,1.153476,-0.00119178,0.002411066,0.992283357,0.962266778,1.023236
Male,0.04487418,0.02123939,1.045896257,1.003250246,1.090355,0.1509498,0.1574712,1.015209485,0.98435431,1.047032,0.001204579,0.002879,1.015538091,0.944773804,1.091603,0.0051699,0.002526511,1.034175354,1.001417604,1.068005
Warm All,0.03383961,0.01446804,1.034418683,1.005497307,1.064172,0.1479733,0.1453313,1.014907352,0.986405645,1.044233,0.003723235,0.00195796,1.048811279,0.998537178,1.101617,0.004883666,0.001953315,1.032253038,1.00688217,1.058263
Warm Female,0.02989581,0.01913868,1.030347176,0.992412925,1.069731,0.07538739,0.19162807,1.007567227,0.970425773,1.046130,0.00676204,0.002570743,1.09041037,1.022304417,1.163054,0.003505873,0.002584475,1.023049809,0.98991318,1.057296
Warm Male,0.03767136,0.02001112,1.03838992,0.998450766,1.079927,0.2188231,0.2012656,1.022123484,0.982587631,1.063250,0.00064887,0.00272296,1.008340123,0.94175692,1.079631,0.006289439,0.002703792,1.041728501,1.006455793,1.078237
Cold All,-0.01248869,0.01660638,0.98758897,0.955961924,1.020262,-0.19313241,0.09190565,0.980872065,0.963361307,0.998701,0.003661917,0.002174189,1.047988421,0.99235585,1.106740,-0.001476121,0.001742726,0.990451097,0.968703097,1.012687
Cold Female,-0.074172526,0.021748028,0.928511488,0.88976432,0.968946,-0.4784622,0.1194835,0.953280371,0.9312151,0.975868,0.00477943,0.00282849,1.063086749,0.990263259,1.141266,-0.006894302,0.002301723,0.956176305,0.928544554,0.984630
Cold Male,0.05297477,0.02374149,1.054403042,1.00646224,1.104627,0.1152943,0.1331137,1.01159615,0.985544641,1.038336,0.002314296,0.003161264,1.030066114,0.951527394,1.115087,0.004214878,0.002482277,1.027775448,0.995781421,1.060797
Age 0-10 All,0.01181908,0.02736159,1.011889201,0.959052332,1.067637,-0.1707716,0.1936809,0.983067828,0.946448599,1.021104,0.006213913,0.003663968,1.082786798,0.987692818,1.187036,0.003176464,0.003244474,1.02086164,0.979524937,1.063943
Age 0-10 Female,-0.0418128,0.03768589,0.959049298,0.890762765,1.032571,-0.54880822,0.26441897,0.946597955,0.898789033,0.996950,0.008640301,0.005014403,1.116943406,0.98490953,1.266677,-0.001283029,0.004492023,0.99169499,0.936535303,1.050103
Age 0-10 Male,0.05444537,0.03439433,1.055954788,0.987116199,1.129594,0.1328397,0.2459168,1.013372594,0.965686798,1.063413,0.004504792,0.004639842,1.059356171,0.942949058,1.190134,0.006801371,0.004077096,1.045200687,0.992296533,1.100925
Age 11-60 All,0.04129532,0.02020372,1.042159831,1.001697468,1.084257,0.1150008,0.1513128,1.01156646,0.98200662,1.042016,0.003568375,0.002692276,1.046734376,0.978368764,1.119877,0.003462198,0.00244454,1.022759419,0.991398058,1.055113
Age 11-60 Female,0.01291955,0.02696713,1.013003368,0.960850908,1.067987,-0.105442,0.2011392,0.989511195,0.951260356,1.029300,0.005724648,0.003565227,1.076026935,0.983961095,1.176707,0.000784184,0.003276471,1.005110207,0.964018251,1.047954
Age 11-60 Male,0.075024385,0.02886994,1.077910435,1.018610356,1.140663,0.37881662,0.21712835,1.038608319,0.995335419,1.083763,0.000932799,0.003886627,1.012011394,0.917990848,1.115662,0.006580163,0.003476673,1.043698923,0.998479403,1.090966
Age 60+All,-0.02812885,0.03244199,0.972263083,0.912364999,1.036094,-0.3693272,0.2427189,0.963740974,0.918966487,1.010697,-8.96849E-05,0.004394773,0.998852692,0.894577238,1.115283,-0.00350408,0.003848382,0.977480907,0.930712454,1.026599
Age 60+ Female,-0.01573929,0.04400813,0.984383925,0.903033864,1.073062,-0.3694229,0.3231222,0.963731751,0.904589308,1.026741,0.003538077,0.005823364,1.046328516,0.904105546,1.210924,-0.005799949,0.005281971,0.963002117,0.900331744,1.030035
Age 60+ Male,-0.04045232,0.04739057,0.960354953,0.875169377,1.053832,-0.3616855,0.3631234,0.964477717,0.898219565,1.035623,-0.005029609,0.006599272,0.937649567,0.794580059,1.106480,-0.000852099,0.005548152,0.994476667,0.926610384,1.067314
All: LAG 9,0.02495484,0.01519037,1.025268818,0.995193304,1.056253,-0.01168584,0.11067464,0.998832099,0.977398515,1.020736,0.001384029,0.002023107,1.017873423,0.967499726,1.070870,0.002984121,0.001832179,1.019586126,0.996062598,1.043665
Female,-0.00281103,0.02005412,0.997192917,0.958757499,1.037169,-0.24850247,0.14447388,0.975455979,0.948221525,1.003473,0.005466957,0.002650287,1.072483567,1.003492735,1.146218,-6.96532E-05,0.002432146,0.999547356,0.969050759,1.031004
Male,0.05439594,0.02137118,1.055902593,1.012586985,1.101071,0.2458459,0.1572104,1.024889283,0.993790709,1.056961,-0.002861355,0.002863032,0.96403725,0.897220982,1.035829,0.006184825,0.002566146,1.041020376,1.007536923,1.075617
Warm All,0.043985877,0.014620852,1.044967597,1.015447099,1.075346,0.1895998,0.1437287,1.019140862,0.990831445,1.048259,0.000758038,0.001947059,1.009750108,0.961611327,1.060299,0.006652459,0.001952605,1.044189497,1.018534466,1.070491
Warm Female,0.03332681,0.01927412,1.033888369,0.995559423,1.073693,0.1144223,0.1875455,1.011507943,0.975001092,1.049382,0.002578746,0.002546816,1.033558755,0.969585546,1.101753,0.005165669,0.002585708,1.034146913,1.00063513,1.068781
Warm Male,0.056031043,0.02029912,1.057630515,1.016377431,1.100558,0.2732378,0.200851,1.027700498,0.988029211,1.068965,-0.001082157,0.002708227,0.986243883,0.921460278,1.055582,0.008335118,0.002702566,1.055672777,1.019943849,1.092653
Cold All,-0.000278691,0.016622356,0.999721348,0.967675467,1.032828,-0.0951265,0.09183499,0.990532452,0.972862708,1.008523,0.001331959,0.002183024,1.01719524,0.962983857,1.074458,9.80402E-05,0.001765736,1.000637464,0.978378944,1.023402
Cold Female,-0.058804149,0.021796662,0.942891417,0.903458045,0.984046,-0.406628725,0.119482999,0.960152769,0.937928517,0.982904,0.008515943,0.002854386,1.11516689,1.038101158,1.197954,-0.005110229,0.002329484,0.967329121,0.939042899,0.996467
Cold Male,0.061704031,0.023795686,1.063647491,1.015178528,1.114431,0.24249027,0.13285796,1.024545426,0.99821047,1.051575,-0.006224691,0.003133372,0.923415443,0.853605546,0.998935,0.005687272,0.002524127,1.037659056,1.004821476,1.071570
Age 0-10 All,0.06285296,0.0273492,1.064870249,1.009291428,1.123510,0.07494013,0.1894043,1.007522163,0.970805413,1.045628,-0.005351546,0.003683792,0.933793657,0.851361231,1.024208,0.00837357,0.003279213,1.055936663,1.012731394,1.100985
Age 0-10 Female,0.03291521,0.03748591,1.033462908,0.960254262,1.112253,-0.3474857,0.256925,0.965848229,0.918415047,1.015731,0.002457479,0.004991432,1.031955691,0.910492775,1.169622,0.006085966,0.004498472,1.040351648,0.98240488,1.101716
Age 0-10 Male,0.0865411,0.03478539,1.090396182,1.018531349,1.167332,0.4188869,0.24145296,1.042778401,0.994578659,1.093314,-0.011714132,0.004710415,0.860758855,0.764819224,0.968733,0.010271305,0.004180564,1.069042601,1.013594676,1.127524
Age 11-60 All,0.04518001,0.01996361,1.046216172,1.006069681,1.087965,0.102964,0.149579,1.01034959,0.981158675,1.040409,0.006986267,0.002652276,1.093544459,1.023147763,1.168785,0.003606188,0.002427179,1.023717103,0.992545882,1.055867
Age 11-60 Female,0.02596426,0.02650901,1.026304268,0.974341521,1.081038,0.02950157,0.19630744,1.002954513,0.965097544,1.042296,0.008979504,0.003528695,1.121803492,1.026761579,1.225643,0.001536618,0.003219066,1.010038064,0.969453388,1.052322
Age 11-60 Male,0.06918046,0.02896845,1.071629578,1.012479525,1.134235,0.1941135,0.2192569,1.019600975,0.976712438,1.064373,0.004821585,0.003844598,1.063660529,0.965859417,1.171365,0.006203838,0.003522034,1.041149037,0.99546455,1.088930
Age 60+All,-0.07881014,0.03295227,0.924215379,0.866410392,0.985877,-0.42498396,0.24518872,0.958392003,0.913423742,1.005574,-0.002119782,0.004294482,0.973231589,0.873826729,1.083945,-0.006115173,0.003968095,0.961030988,0.913655078,1.010863
Age 60+ Female,-0.119122335,0.045297697,0.887699197,0.812283533,0.970117,-0.77937683,0.32857205,0.925022069,0.867328219,0.986554,0.000761252,0.005841586,1.009791657,0.872136202,1.169174,-0.011556652,0.005556742,0.927633798,0.864234503,0.995684
Age 60+ Male,-0.03342968,0.04776398,0.967122917,0.880692208,1.062036,0.03356007,0.3644697,1.003361645,0.934185685,1.077660,-0.006041336,0.006281671,0.925585193,0.790631202,1.083575,-0.000318801,0.005605331,0.997929938,0.929150896,1.071800
All: LAG 10,0.009743851,0.015388727,1.009791477,0.979788983,1.040713,-0.1049133,0.1138441,0.989563512,0.967727467,1.011892,0.001612419,0.002000068,1.020853419,0.970893262,1.073384,0.000980053,0.00184984,1.006390676,0.982950393,1.030390
Female,-0.01025986,0.02042065,0.989792593,0.950958996,1.030212,-0.24900615,0.15010863,0.975406848,0.947127171,1.004531,0.004981165,0.002620394,1.065835408,0.998020429,1.138258,-0.000625995,0.002470716,0.995939297,0.965078439,1.027787
Male,0.03011994,0.02152236,1.030578134,0.988008591,1.074982,0.04583491,0.16047625,1.004594011,0.973487929,1.036694,-0.001976163,0.00283102,0.975022349,0.908173794,1.046791,0.002574988,0.002571652,1.016878277,0.984102299,1.050746
Warm All,0.042400478,0.01499916,1.043312219,1.01308702,1.074439,0.1773683,0.1522058,1.017895062,0.98797735,1.048719,1.49903E-06,0.001958031,1.000019188,0.952082209,1.050370,0.004751647,0.001958831,1.031367618,1.005947817,1.057430
Warm Female,0.03728329,0.01997999,1.037987031,0.998124271,1.079442,0.09975336,0.2009676,1.010025256,0.971014077,1.050604,0.001542957,0.002553048,1.019946168,0.95666594,1.087412,0.003631419,0.002626182,1.023885008,0.99019505,1.058721
Warm Male,0.04816931,0.02051194,1.049348305,1.00799772,1.092395,0.2613498,0.2090621,1.026479493,0.985268396,1.069414,-0.00157445,0.002718013,0.980048754,0.91544731,1.049209,0.005856883,0.002655458,1.038803676,1.004248203,1.074548
Cold All,-0.03074382,0.01634843,0.969723965,0.939143731,1.001300,-0.21539384,0.09245231,0.978690932,0.961116128,0.996587,0.003589824,0.00213631,1.047021794,0.992383158,1.104669,-0.002082922,0.001774627,0.986552247,0.964497787,1.009111
Cold Female,-0.074316989,0.021368845,0.928377362,0.890297213,0.968086,-0.387065594,0.121384457,0.962032967,0.939415023,0.985195,0.010737097,0.00278718,1.147326943,1.069841033,1.230425,-0.004863224,0.002343643,0.968883447,0.940382127,0.998249
Cold Male,0.01579879,0.02361371,1.015924251,0.969975872,1.064049,-0.03886179,0.13342609,0.996121362,0.970408956,1.022515,-0.003764498,0.003070289,0.952956926,0.882308964,1.029262,0.000969548,0.002538998,1.006321962,0.974291467,1.039405
Age 0-10 All,0.0210028,0.02774295,1.021224911,0.967177366,1.078293,-0.1758492,0.191592,0.982568792,0.946355534,1.020168,-0.00492938,0.003583852,0.938853279,0.858123077,1.027178,0.000366367,0.003386526,1.002384225,0.960056677,1.046578
Age 0-10 Female,0.003255393,0.038655647,1.003260698,0.930056748,1.082226,-0.44835247,0.26151647,0.956154998,0.90838001,1.006443,-0.00028711,0.004892119,0.996331731,0.881254785,1.126436,0.000622933,0.004744569,1.004057273,0.945164073,1.066620
Age 0-10 Male,0.03268612,0.0346772,1.033226179,0.965333934,1.105893,0.03474975,0.2431264,1.00348102,0.956783827,1.052457,-0.008512758,0.00454501,0.896763326,0.80012404,1.005075,-0.000112542,0.00421239,0.999268745,0.947055703,1.054360
Age 11-60 All,0.01244561,0.02036566,1.012523379,0.972902815,1.053757,-0.03518882,0.1541566,0.996487302,0.966829057,1.027055,0.006623852,0.002616736,1.08848335,1.019320912,1.162339,0.001673297,0.002450104,1.010935794,0.979867526,1.042989
Age 11-60 Female,-0.01338557,0.0271884,0.986703618,0.935499344,1.040711,-0.209762,0.2057768,0.97924227,0.940533085,1.019545,0.010108878,0.003441378,1.138138051,1.043996719,1.240768,-0.000425344,0.003273125,0.997239084,0.956509703,1.039703
Age 11-60 Male,0.04213961,0.02928174,1.043040087,0.984863131,1.104654,0.1630619,0.2218049,1.016439861,0.973198149,1.061603,0.002306129,0.003842579,1.029958439,0.935303531,1.134193,0.004097147,0.003525474,1.026989242,0.981883038,1.074168
Age 60+All,-0.01316599,0.03250569,0.986920303,0.926003613,1.051844,-0.1543936,0.2561759,0.984679216,0.936458721,1.035383,8.62123E-05,0.004335956,1.001104127,0.897917623,1.116149,0.000264433,0.003815046,1.00172029,0.954197246,1.051610
Age 60+ Female,-0.01810517,0.04452532,0.982057744,0.899987147,1.071612,-0.04897568,0.34315606,0.995114406,0.930385599,1.064347,-0.000630131,0.005943153,0.991966767,0.854560918,1.151466,-0.002346115,0.005362337,0.984865941,0.919830449,1.054500
Age 60+ Male,-0.006962068,0.047407793,0.993062111,0.90494479,1.089760,-0.2798508,0.3844136,0.972402875,0.901829189,1.048499,0.00077114,0.00631977,1.009919467,0.861845035,1.183435,0.003177383,0.005404532,1.020867738,0.952942466,1.093635
All: LAG 11,-0.002415959,0.015008092,0.997586957,0.96866948,1.027368,-0.1078899,0.1141207,0.989269002,0.967387009,1.011646,-0.001190171,0.00198334,0.984881264,0.937074751,1.035127,-0.000745808,0.001813943,0.995163978,0.9724298,1.018430
Female,-0.01773365,0.01994753,0.982422666,0.9447539,1.021593,-0.1753176,0.1510203,0.982621027,0.953961716,1.012141,-0.001429502,0.002608362,0.98186876,0.919673824,1.048270,-0.001870749,0.002420908,0.987913764,0.957909248,1.018858
Male,0.0128546,0.02112442,1.012937576,0.971854416,1.055757,-0.03813035,0.1614376,0.996194225,0.965166354,1.028220,-0.000952925,0.002824308,0.987876642,0.920301736,1.060413,0.000365902,0.002542528,1.002381195,0.970432487,1.035382
Warm All,0.004509394,0.014734284,1.004519577,0.975924743,1.033952,0.09982721,0.15345642,1.010032715,0.980105816,1.040873,-0.001573071,0.00193741,0.980066053,0.933568395,1.028880,-0.001243243,0.001967837,0.991951485,0.96739216,1.017134
Warm Female,-0.006039683,0.019464982,0.993978519,0.956771151,1.032633,0.0156373,0.2014527,1.001564953,0.962788999,1.041903,-0.000879213,0.002529138,0.988809167,0.928017262,1.053583,-0.001356466,0.00260647,0.991221727,0.958847289,1.024689
Warm Male,0.01480201,0.02043587,1.014912102,0.975063877,1.056389,0.1889455,0.2142923,1.019074182,0.977158176,1.062788,-0.002358653,0.002719825,0.970260431,0.906263,1.038777,-0.001162875,0.002721552,0.992469808,0.958648058,1.027485
Cold All,-0.01548947,0.01590479,0.984629875,0.954409114,1.015808,-0.19999273,0.09350055,0.980199386,0.962399744,0.998328,-0.000947144,0.002128901,0.987949756,0.936567844,1.042151,-0.000633599,0.001697675,0.995890078,0.974581848,1.017664
Cold Female,-0.04668901,0.02091497,0.954384155,0.916051813,0.994321,-0.24651475,0.12372895,0.975649891,0.952274115,0.999599,-0.002427203,0.002788446,0.969409459,0.903910677,1.039654,-0.003242254,0.002250091,0.979145868,0.951476005,1.007620
Cold Male,0.01921869,0.02288467,1.019404558,0.97469053,1.066170,-0.1467483,0.1340318,0.985432321,0.959881862,1.011663,0.000607124,0.0030777,1.007801461,0.932914101,1.088700,0.002336437,0.002427682,1.015302747,0.984381427,1.047195
Age 0-10 All,0.00872288,0.02716637,1.008761035,0.956453405,1.063929,-0.2570359,0.1962175,0.974623935,0.937852849,1.012837,-0.006633689,0.003618,0.918593834,0.838886717,1.005874,-0.001720967,0.003335732,0.988876048,0.947732006,1.031806
Age 0-10 Female,0.004463082,0.037784125,1.004473056,0.932772632,1.081685,-0.4437826,0.2697837,0.956592049,0.907323824,1.008536,-0.003485343,0.004978067,0.956368107,0.844084952,1.083588,-0.001175553,0.00462858,0.992388024,0.935560744,1.052667
Age 0-10 Male,0.01145748,0.03399928,1.011523368,0.946313747,1.081227,-0.1104874,0.2479599,0.989012073,0.942095264,1.038265,-0.009201625,0.004567625,0.888890876,0.792650112,0.996817,-0.002163298,0.004179539,0.986036963,0.934906491,1.039964
Age 11-60 All,-0.002312653,0.019911971,0.997690019,0.959502732,1.037397,-0.06781124,0.15311412,0.993241816,0.963877091,1.023501,0.002285368,0.002600944,1.029684774,0.964640513,1.099115,-0.000135608,0.002415575,0.999118939,0.968839923,1.030344
Age 11-60 Female,-0.01312008,0.02662807,0.986965613,0.93677599,1.039844,-0.147859,0.2048163,0.985322875,0.946551504,1.025682,0.000749321,0.003428384,1.009637455,0.92642705,1.100322,0.000858016,0.003217954,1.005592686,0.965200303,1.047675
Age 11-60 Male,0.009929526,0.028909461,1.009978987,0.954342156,1.068859,0.02367539,0.22236328,1.002370344,0.959622152,1.047023,0.004039812,0.003846595,1.05306988,0.956194646,1.159760,-0.001372548,0.003526059,0.991118117,0.94758034,1.036656
Age 60+All,-0.02069356,0.03136696,0.979519082,0.921112775,1.041629,0.04714678,0.25293476,1.00472581,0.956130819,1.055791,-0.001215369,0.004216406,0.984563658,0.885734604,1.094420,-0.00114832,0.00368665,0.992563707,0.947022903,1.040294
